date,site,parameter,index_value,description,health_advisory,health_effects
2020-08-06,Lawrenceville,PM25B,30,Good,,
2020-08-06,Avalon,PM25T,27,Good,,
2020-08-06,Liberty 2,PM25T,31,Good,,
2020-08-07,Harrison Township,NO2,7,Good,,
2020-08-07,Lincoln,PM25,50,Good,,
2020-08-07,North Braddock,SO2,7,Good,,
2020-08-07,North Braddock,PM10B,23,Good,,
2020-08-07,Parkway East,PM25T,47,Good,,
2020-08-07,Liberty,SO2,6,Good,,
2020-08-07,South Fayette,SO2,3,Good,,
2020-08-07,Flag Plaza,CO,3,Good,,
2020-08-07,Lawrenceville 2,SO2,3,Good,,
2020-08-07,South Fayette,OZONE,50,Good,,
2020-08-07,Lawrenceville 2,CO,2,Good,,
2020-08-07,Parkway East,NO2,18,Good,,
2020-08-07,Lawrenceville,OZONE,58,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
2020-08-07,Liberty 2,PM10,15,Good,,
2020-08-07,Lincoln,PM10,17,Good,,
2020-08-07,Harrison Township,OZONE,50,Good,,
2020-08-07,Glassport High Street,PM10,15,Good,,
2020-08-07,Liberty 2,PM25T,50,Good,,
2020-08-07,Parkway East,CO,11,Good,,
2020-08-07,Flag Plaza,PM10,15,Good,,
2020-08-07,Avalon,PM25T,40,Good,,
2020-08-07,Avalon,SO2,0,Good,,
2020-08-08,Flag Plaza,CO,4,Good,,
2020-08-08,Lawrenceville 2,SO2,1,Good,,
2020-08-08,Harrison Township,NO2,8,Good,,
2020-08-08,Parkway East,NO2,13,Good,,
2020-08-08,North Braddock,SO2,0,Good,,
2020-08-08,Parkway East,PM25T,39,Good,,
2020-08-08,Liberty,SO2,13,Good,,
2020-08-08,Liberty 2,PM25T,41,Good,,
2020-08-08,Lawrenceville 2,CO,3,Good,,
2020-08-08,Lawrenceville,OZONE,50,Good,,
2020-08-08,Liberty 2,PM10,15,Good,,
2020-08-08,Lincoln,PM10,17,Good,,
2020-08-08,South Fayette,SO2,4,Good,,
2020-08-08,Parkway East,CO,9,Good,,
2020-08-08,Harrison Township,OZONE,61,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
2020-08-08,South Fayette,OZONE,61,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
2020-08-08,Flag Plaza,PM10,15,Good,,
2020-08-08,Lincoln,PM25,49,Good,,
2020-08-08,Avalon,PM25T,40,Good,,
2020-08-08,Avalon,SO2,0,Good,,
2020-08-08,Glassport High Street,PM10,14,Good,,
2020-08-08,North Braddock,PM10B,19,Good,,
2020-08-09,Lawrenceville,OZONE,48,Good,,
2020-08-09,Liberty 2,PM10,32,Good,,
2020-08-09,Lincoln,PM10,31,Good,,
2020-08-09,Lawrenceville 2,CO,4,Good,,
2020-08-09,Glassport High Street,PM10,29,Good,,
2020-08-09,Harrison Township,NO2,10,Good,,
2020-08-09,Parkway East,NO2,23,Good,,
2020-08-09,Lawrenceville 2,SO2,4,Good,,
2020-08-09,North Braddock,SO2,36,Good,,
2020-08-09,Flag Plaza,CO,5,Good,,
2020-08-09,Harrison Township,OZONE,48,Good,,
2020-08-09,South Fayette,OZONE,101,Unhealthy for Sensitive Groups,"Active children and adults, and people with respiratory disease, such as asthma, should reduce prolonged or heavy outdoor exertion.","Increasing likelihood of respiratory symptoms and breathing discomfort in active children and adults and people with respiratory disease, such as asthma."
2020-08-09,Avalon,PM25T,55,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
2020-08-09,Liberty,SO2,51,Moderate,,
2020-08-09,Parkway East,PM25T,64,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
2020-08-09,South Fayette,SO2,10,Good,,
2020-08-09,North Braddock,PM10B,40,Good,,
2020-08-09,Lincoln,PM25,72,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
2020-08-09,Liberty 2,PM25T,78,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
2020-08-09,Avalon,SO2,0,Good,,
2020-08-09,Parkway East,CO,24,Good,,
2020-08-09,Flag Plaza,PM10,19,Good,,
2020-08-10,Harrison Township,NO2,14,Good,,
2020-08-10,Parkway East,NO2,17,Good,,
2020-08-10,North Braddock,SO2,29,Good,,
2020-08-10,Lincoln,PM25,59,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
2020-08-10,Parkway East,PM25T,70,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
2020-08-10,Lawrenceville 2,SO2,3,Good,,
2020-08-10,Lawrenceville 2,CO,4,Good,,
2020-08-10,Lawrenceville,OZONE,90,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
2020-08-10,Liberty 2,PM10,35,Good,,
2020-08-10,North Braddock,PM10B,47,Good,,
2020-08-10,Parkway East,CO,20,Good,,
2020-08-10,Harrison Township,OZONE,111,Unhealthy for Sensitive Groups,"Active children and adults, and people with respiratory disease, such as asthma, should reduce prolonged or heavy outdoor exertion.","Increasing likelihood of respiratory symptoms and breathing discomfort in active children and adults and people with respiratory disease, such as asthma."
2020-08-10,South Fayette,OZONE,49,Good,,
2020-08-10,Glassport High Street,PM10,29,Good,,
2020-08-10,Lincoln,PM10,29,Good,,
2020-08-10,South Fayette,SO2,7,Good,,
2020-08-10,Flag Plaza,PM10,21,Good,,
2020-08-10,Liberty 2,PM25T,82,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
2020-08-10,Flag Plaza,CO,4,Good,,
2020-08-10,Avalon,PM25T,58,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
2020-08-10,Avalon,SO2,1,Good,,
2020-08-10,Liberty,SO2,37,Good,,
2020-08-11,Flag Plaza,PM10,23,Good,,
2020-08-11,North Braddock,PM10B,46,Good,,
2020-08-11,Lincoln,PM25,60,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
2020-08-11,Parkway East,PM25T,54,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
2020-08-11,Lawrenceville 2,SO2,3,Good,,
2020-08-11,South Fayette,SO2,6,Good,,
2020-08-11,Harrison Township,NO2,19,Good,,
2020-08-11,Parkway East,NO2,20,Good,,
2020-08-11,South Fayette,OZONE,50,Good,,
2020-08-11,North Braddock,SO2,10,Good,,
2020-08-11,Flag Plaza,CO,4,Good,,
2020-08-11,Harrison Township,OZONE,50,Good,,
2020-08-11,Glassport High Street,PM10,31,Good,,
2020-08-11,Liberty 2,PM25T,60,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
2020-08-11,Liberty,SO2,24,Good,,
2020-08-11,Lincoln,PM10,25,Good,,
2020-08-11,Avalon,PM25T,50,Good,,
2020-08-11,Lawrenceville 2,CO,5,Good,,
2020-08-11,Lawrenceville,OZONE,51,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
2020-08-11,Liberty 2,PM10,35,Good,,
2020-08-11,Parkway East,CO,10,Good,,
2020-08-11,Avalon,SO2,1,Good,,
2020-08-12,Harrison Township,NO2,12,Good,,
2020-08-12,Parkway East,NO2,22,Good,,
2020-08-12,South Fayette,OZONE,47,Good,,
2020-08-12,North Braddock,SO2,7,Good,,
2020-08-12,Lincoln,PM25,55,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
2020-08-12,Lawrenceville 2,SO2,2,Good,,
2020-08-12,Flag Plaza,CO,3,Good,,
2020-08-12,Harrison Township,OZONE,61,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
2020-08-12,Parkway East,PM25T,33,Good,,
2020-08-12,Avalon,SO2,0,Good,,
2020-08-12,Liberty,SO2,36,Good,,
2020-08-12,Flag Plaza,PM10,18,Good,,
2020-08-12,North Braddock,PM10B,32,Good,,
2020-08-12,Avalon,PM25T,31,Good,,
2020-08-12,South Fayette,SO2,3,Good,,
2020-08-12,Lawrenceville,OZONE,49,Good,,
2020-08-12,Lincoln,PM10,29,Good,,
2020-08-12,Liberty 2,PM25T,48,Good,,
2020-08-12,Parkway East,CO,10,Good,,
2020-08-12,Glassport High Street,PM10,19,Good,,
2020-08-12,Lawrenceville 2,CO,2,Good,,
2020-08-12,Liberty 2,PM10,21,Good,,
2020-08-13,Flag Plaza,CO,4,Good,,
2020-08-13,Lawrenceville 2,CO,2,Good,,
2020-08-13,South Fayette,OZONE,71,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
2020-08-13,Liberty 2,PM10,17,Good,,
2020-08-13,Avalon,SO2,1,Good,,
2020-08-13,Lawrenceville,PM25B,31,Good,,
2020-08-13,Avalon,PM25T,34,Good,,
2020-08-13,Harrison Township,OZONE,50,Good,,
2020-08-13,Liberty,SO2,4,Good,,
2020-08-13,Harrison Township,NO2,8,Good,,
2020-08-13,Parkway East,NO2,15,Good,,
2020-08-13,Lawrenceville,OZONE,48,Good,,
2020-08-13,Glassport High Street,PM10,18,Good,,
2020-08-13,Parkway East,PM25T,42,Good,,
2020-08-13,North Braddock,SO2,7,Good,,
2020-08-13,Flag Plaza,PM10,16,Good,,
2020-08-13,North Braddock,PM10B,23,Good,,
2020-08-13,Lawrenceville 2,SO2,3,Good,,
2020-08-13,Parkway East,CO,10,Good,,
2020-08-13,Lincoln,PM25,31,Good,,
2020-08-13,Lincoln,PM10,21,Good,,
2020-08-13,Liberty 2,PM25T,29,Good,,
2020-08-13,South Fayette,SO2,3,Good,,
2020-08-14,Harrison Township,OZONE,49,Good,,
2020-08-14,South Fayette,OZONE,50,Good,,
2020-08-14,Glassport High Street,PM10,10,Good,,
2020-08-14,Liberty,SO2,1,Good,,
2020-08-14,Lawrenceville 2,CO,3,Good,,
2020-08-14,Parkway East,NO2,14,Good,,
2020-08-14,Lawrenceville,OZONE,58,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
2020-08-14,Liberty 2,PM10,10,Good,,
2020-08-14,Parkway East,CO,11,Good,,
2020-08-14,Flag Plaza,PM10,15,Good,,
2020-08-14,North Braddock,PM10B,20,Good,,
2020-08-14,Avalon,PM25T,36,Good,,
2020-08-14,Liberty 2,PM25T,41,Good,,
2020-08-14,Lincoln,PM10,9,Good,,
2020-08-14,South Fayette,SO2,3,Good,,
2020-08-14,Harrison Township,NO2,5,Good,,
2020-08-14,Lincoln,PM25,29,Good,,
2020-08-14,Parkway East,PM25T,43,Good,,
2020-08-14,North Braddock,SO2,0,Good,,
2020-08-14,Flag Plaza,CO,3,Good,,
2020-08-14,Avalon,SO2,6,Good,,
2020-08-14,Lawrenceville 2,SO2,4,Good,,
2020-08-15,Parkway East,CO,4,Good,,
2020-08-15,Flag Plaza,PM10,14,Good,,
2020-08-15,Lawrenceville 2,SO2,3,Good,,
2020-08-15,North Braddock,PM10B,24,Good,,
2020-08-15,Glassport High Street,PM10,11,Good,,
2020-08-15,Liberty,SO2,1,Good,,
2020-08-15,Lawrenceville 2,CO,3,Good,,
2020-08-15,Harrison Township,NO2,5,Good,,
2020-08-15,Parkway East,NO2,5,Good,,
2020-08-15,Lawrenceville,OZONE,35,Good,,
2020-08-15,Liberty 2,PM10,13,Good,,
2020-08-15,Parkway East,PM25T,41,Good,,
2020-08-15,North Braddock,SO2,23,Good,,
2020-08-15,Flag Plaza,CO,3,Good,,
2020-08-15,Harrison Township,OZONE,37,Good,,
2020-08-15,South Fayette,OZONE,37,Good,,
2020-08-15,Avalon,SO2,0,Good,,
2020-08-15,Avalon,PM25T,47,Good,,
2020-08-15,Liberty 2,PM25T,46,Good,,
2020-08-15,Lincoln,PM10,11,Good,,
2020-08-15,South Fayette,SO2,0,Good,,
2020-08-15,Lincoln,PM25,37,Good,,
2020-08-16,Lawrenceville,OZONE,36,Good,,
2020-08-16,Glassport High Street,PM10,10,Good,,
2020-08-16,Parkway East,PM25T,41,Good,,
2020-08-16,Liberty,SO2,10,Good,,
2020-08-16,Harrison Township,NO2,5,Good,,
2020-08-16,Lincoln,PM25,31,Good,,
2020-08-16,North Braddock,SO2,19,Good,,
2020-08-16,Flag Plaza,CO,3,Good,,
2020-08-16,Harrison Township,OZONE,37,Good,,
2020-08-16,South Fayette,OZONE,40,Good,,
2020-08-16,Flag Plaza,PM10,10,Good,,
2020-08-16,Avalon,SO2,1,Good,,
2020-08-16,Lawrenceville 2,SO2,4,Good,,
2020-08-16,Liberty 2,PM25T,35,Good,,
2020-08-16,North Braddock,PM10B,22,Good,,
2020-08-16,South Fayette,SO2,1,Good,,
2020-08-16,Lawrenceville 2,CO,2,Good,,
2020-08-16,Parkway East,NO2,7,Good,,
2020-08-16,Liberty 2,PM10,11,Good,,
2020-08-16,Lincoln,PM10,9,Good,,
2020-08-16,Parkway East,CO,4,Good,,
2020-08-16,Avalon,PM25T,29,Good,,
2020-08-17,Harrison Township,NO2,12,Good,,
2020-08-17,Harrison Township,OZONE,43,Good,,
2020-08-17,Lincoln,PM25,33,Good,,
2020-08-17,Avalon,PM25T,29,Good,,
2020-08-17,North Braddock,SO2,1,Good,,
2020-08-17,Flag Plaza,CO,2,Good,,
2020-08-17,South Fayette,OZONE,42,Good,,
2020-08-17,Liberty 2,PM25T,28,Good,,
2020-08-17,Avalon,SO2,0,Good,,
2020-08-17,Liberty,SO2,9,Good,,
2020-08-17,Lawrenceville,OZONE,41,Good,,
2020-08-17,Glassport High Street,PM10,10,Good,,
2020-08-17,Parkway East,PM25T,37,Good,,
2020-08-17,Lawrenceville 2,CO,2,Good,,
2020-08-17,Liberty 2,PM10,15,Good,,
2020-08-17,Parkway East,CO,8,Good,,
2020-08-17,Parkway East,NO2,18,Good,,
2020-08-17,Flag Plaza,PM10,11,Good,,
2020-08-17,Lawrenceville 2,SO2,2,Good,,
2020-08-17,North Braddock,PM10B,20,Good,,
2020-08-17,Lincoln,PM10,13,Good,,
2020-08-17,South Fayette,SO2,1,Good,,
2020-08-18,Parkway East,CO,15,Good,,
2020-08-18,South Fayette,OZONE,45,Good,,
2020-08-18,Glassport High Street,PM10,15,Good,,
2020-08-18,Avalon,SO2,0,Good,,
2020-08-18,Liberty,SO2,14,Good,,
2020-08-18,Lawrenceville 2,CO,3,Good,,
2020-08-18,Lawrenceville,OZONE,44,Good,,
2020-08-18,Liberty 2,PM10,22,Good,,
2020-08-18,Parkway East,PM25T,39,Good,,
2020-08-18,Parkway East,NO2,23,Good,,
2020-08-18,Avalon,PM25T,34,Good,,
2020-08-18,Liberty 2,PM25T,43,Good,,
2020-08-18,Lincoln,PM10,17,Good,,
2020-08-18,Flag Plaza,CO,3,Good,,
2020-08-18,North Braddock,PM10B,36,Good,,
2020-08-18,Lawrenceville 2,SO2,1,Good,,
2020-08-18,South Fayette,SO2,1,Good,,
2020-08-18,Harrison Township,NO2,10,Good,,
2020-08-18,Harrison Township,OZONE,44,Good,,
2020-08-18,Flag Plaza,PM10,15,Good,,
2020-08-18,Lincoln,PM25,33,Good,,
2020-08-18,North Braddock,SO2,16,Good,,
2020-08-19,Parkway East,NO2,12,Good,,
2020-08-19,Parkway East,CO,8,Good,,
2020-08-19,Glassport High Street,PM10,14,Good,,
2020-08-19,Lawrenceville 2,CO,2,Good,,
2020-08-19,Lawrenceville,OZONE,29,Good,,
2020-08-19,Liberty 2,PM10,18,Good,,
2020-08-19,Parkway East,PM25T,19,Good,,
2020-08-19,Flag Plaza,PM10,11,Good,,
2020-08-19,Flag Plaza,CO,2,Good,,
2020-08-19,Harrison Township,OZONE,30,Good,,
2020-08-19,South Fayette,OZONE,32,Good,,
2020-08-19,Avalon,SO2,0,Good,,
2020-08-19,Liberty,SO2,7,Good,,
2020-08-19,Harrison Township,NO2,7,Good,,
2020-08-19,Lincoln,PM25,17,Good,,
2020-08-19,Avalon,PM25T,14,Good,,
2020-08-19,Liberty 2,PM25T,15,Good,,
2020-08-19,North Braddock,SO2,0,Good,,
2020-08-19,North Braddock,PM10B,35,Good,,
2020-08-19,Lincoln,PM10,14,Good,,
2020-08-19,Lawrenceville 2,SO2,1,Good,,
2020-08-19,South Fayette,SO2,1,Good,,
2020-08-20,Parkway East,CO,10,Good,,
2020-08-20,Harrison Township,OZONE,64,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
2020-08-20,Lawrenceville,OZONE,51,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
2020-08-20,South Fayette,OZONE,58,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
2020-08-20,Glassport High Street,PM10,15,Good,,
2020-08-20,Parkway East,PM25T,30,Good,,
2020-08-20,Avalon,SO2,1,Good,,
2020-08-20,Liberty,SO2,23,Good,,
2020-08-20,Lawrenceville 2,CO,3,Good,,
2020-08-20,Liberty 2,PM10,16,Good,,
2020-08-20,Harrison Township,NO2,15,Good,,
2020-08-20,Lincoln,PM25,48,Good,,
2020-08-20,North Braddock,SO2,13,Good,,
2020-08-20,Flag Plaza,PM10,16,Good,,
2020-08-20,North Braddock,PM10B,25,Good,,
2020-08-20,Lawrenceville 2,SO2,3,Good,,
2020-08-20,South Fayette,SO2,4,Good,,
2020-08-20,Flag Plaza,CO,4,Good,,
2020-08-20,Avalon,PM25T,28,Good,,
2020-08-20,Parkway East,NO2,22,Good,,
2020-08-20,Lincoln,PM10,19,Good,,
2020-08-20,Liberty 2,PM25T,36,Good,,
2020-08-21,Harrison Township,NO2,10,Good,,
2020-08-21,Liberty,SO2,31,Good,,
2020-08-21,South Fayette,SO2,3,Good,,
2020-08-21,Flag Plaza,CO,4,Good,,
2020-08-21,Harrison Township,OZONE,74,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
2020-08-21,Liberty 2,PM25T,72,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
2020-08-21,Avalon,SO2,0,Good,,
2020-08-21,North Braddock,SO2,54,Moderate,,
2020-08-21,Flag Plaza,PM10,27,Good,,
2020-08-21,Lincoln,PM25,72,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
2020-08-21,Avalon,PM25T,44,Good,,
2020-08-21,Lawrenceville 2,CO,3,Good,,
2020-08-21,South Fayette,OZONE,74,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
2020-08-21,Liberty 2,PM10,35,Good,,
2020-08-21,North Braddock,PM10B,48,Good,,
2020-08-21,Parkway East,CO,35,Good,,
2020-08-21,Lawrenceville,OZONE,87,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
2020-08-21,Glassport High Street,PM10,34,Good,,
2020-08-21,Parkway East,NO2,29,Good,,
2020-08-21,Lincoln,PM10,46,Good,,
2020-08-21,Parkway East,PM25T,69,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
2020-08-21,Lawrenceville 2,SO2,2,Good,,
2020-08-22,Lawrenceville 2,CO,4,Good,,
2020-08-22,Harrison Township,OZONE,84,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
2020-08-22,Lawrenceville,OZONE,84,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
2020-08-22,Liberty 2,PM10,31,Good,,
2020-08-22,Liberty 2,PM25T,57,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
2020-08-22,Parkway East,CO,14,Good,,
2020-08-22,South Fayette,OZONE,61,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
